,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Short,Sport,Thriller,War,Western
14937,tt0342180,movie,A Certain Kind of Death,A Certain Kind of Death,0,2003,69,Documentary,7.4,911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14938,tt0342213,movie,Comandante,Comandante,0,2003,99,Documentary,6.9,3743,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14939,tt0342258,movie,Unleashed,Unleashed,0,2005,103,"Action,Crime,Drama",7.0,101084,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14940,tt0342272,movie,Dear Wendy,Dear Wendy,0,2005,105,"Comedy,Crime,Drama",6.6,10122,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14941,tt0342275,movie,A Decade Under the Influence,A Decade Under the Influence,0,2003,138,Documentary,7.6,2676,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14942,tt0342492,movie,The Green Butchers,De grønne slagtere,0,2003,100,"Comedy,Drama",7.3,21360,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14943,tt0342520,movie,Pearls and Pigs,Helmiä ja sikoja,0,2003,113,Comedy,6.5,2964,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14945,tt0342636,movie,Four Shades of Brown,Fyra nyanser av brunt,0,2004,192,"Comedy,Drama",7.2,4293,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14946,tt0342735,movie,Manderlay,Manderlay,0,2005,139,Drama,7.3,23267,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14947,tt0342778,movie,The Missing Gun,Xun qiang,0,2002,90,"Crime,Drama,Mystery",6.6,1192,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14948,tt0342804,movie,My Flesh and Blood,My Flesh and Blood,0,2003,83,Documentary,8.2,1734,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14949,tt0342844,movie,Boredom in Brno,Nuda v Brne,0,2003,103,"Comedy,Drama,Romance",6.9,825,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14950,tt0342882,movie,The PianoTuner of EarthQuakes,The PianoTuner of EarthQuakes,0,2005,99,"Animation,Drama,Family",6.3,1461,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14951,tt0342913,movie,The Whore and the Whale,La puta y la ballena,0,2004,120,Drama,6.4,985,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14952,tt0343107,movie,Tom Dowd & the Language of Music,Tom Dowd & the Language of Music,0,2003,90,"Documentary,Music",8.2,552,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14953,tt0343121,movie,Tupac: Resurrection,Tupac: Resurrection,0,2003,112,"Biography,Documentary,Music",7.9,9378,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14954,tt0343168,movie,The Weather Underground,The Weather Underground,0,2002,92,"Documentary,History,War",7.5,3584,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
14955,tt0343172,movie,What Alice Found,What Alice Found,0,2003,96,"Crime,Drama",6.5,999,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14956,tt0343221,movie,Mother of Mine,Äideistä parhain,0,2005,111,"Drama,War",7.6,4372,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14957,tt0343422,movie,On Fertile Lands,Bereketli Topraklar Üzerinde,0,1980,115,Drama,7.7,611,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14958,tt0343524,movie,That Day,Ce jour-là,0,2003,105,"Comedy,Crime,Drama",6.7,744,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14959,tt0343594,movie,Ginger and Cinnamon,Dillo con parole mie,0,2003,109,"Comedy,Romance",6.6,914,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14960,tt0343660,movie,50 First Dates,50 First Dates,0,2004,99,"Comedy,Drama,Romance",6.8,340528,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14961,tt0343737,movie,The Good Shepherd,The Good Shepherd,0,2006,167,"Drama,History,Thriller",6.7,101132,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
14962,tt0343818,movie,"I, Robot","I, Robot",0,2004,115,"Action,Mystery,Sci-Fi",7.1,517727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
14963,tt0343996,movie,The Lost City,The Lost City,0,2005,144,"Drama,Romance",6.6,9423,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14964,tt0344011,movie,Move Me,Lykkevej,0,2003,95,"Comedy,Drama",6.3,848,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14965,tt0344273,movie,Kings & Queen,Rois et reine,0,2004,150,"Comedy,Drama,Romance",7.1,3796,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14966,tt0344510,movie,A Very Long Engagement,Un long dimanche de fiançailles,0,2004,133,"Drama,Mystery,Romance",7.6,72449,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14967,tt0344604,movie,Après Vous,Après vous...,0,2003,110,"Comedy,Romance",6.5,3101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14968,tt0345032,movie,The Keys to the House,Le chiavi di casa,0,2004,105,Drama,7.1,2366,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14969,tt0345061,movie,Code 46,Code 46,0,2003,93,"Drama,Romance,Sci-Fi",6.2,20440,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14970,tt0345074,movie,Connie and Carla,Connie and Carla,0,2004,108,"Comedy,Crime,Music",6.3,8179,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14971,tt0345128,movie,The Gleaners and I: Two Years Later,Les glaneurs et la glaneuse... deux ans après,0,2002,63,Documentary,7.2,1046,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14972,tt0345177,movie,Ek Doctor Ki Maut,Ek Doctor Ki Maut,0,1990,122,"Biography,Drama",8.3,1388,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14973,tt0345185,movie,In the City,En la ciudad,0,2003,110,"Adventure,Drama,Romance",6.8,1090,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14974,tt0345549,movie,Last Life in the Universe,Ruang rak noi nid mahasan,0,2003,112,"Comedy,Drama,Romance",7.5,11076,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14975,tt0345551,movie,Latter Days,Latter Days,0,2003,107,"Comedy,Drama,Romance",7.0,17448,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14976,tt0345561,movie,"The Legend of Al, John and Jack","La leggenda di Al, John e Jack",0,2002,105,"Comedy,Crime",6.4,4508,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14977,tt0345853,movie,Stealing Rembrandt,Rembrandt,0,2003,109,"Action,Comedy,Crime",6.3,3070,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14978,tt0345950,movie,The SpongeBob SquarePants Movie,The SpongeBob SquarePants Movie,0,2004,87,"Adventure,Animation,Comedy",7.1,85530,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14980,tt0346094,movie,Distant,Uzak,0,2002,110,Drama,7.6,20331,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14982,tt0346457,movie,Mangal Pandey,Mangal Pandey: The Rising,0,2005,150,"Biography,Drama,History",6.6,9768,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14983,tt0346631,movie,Blood and Bone,Blood and Bone,0,2009,93,"Action,Crime,Drama",6.7,32520,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14984,tt0346723,movie,Chalte Chalte,Chalte Chalte,0,2003,167,"Drama,Romance",6.6,15100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14985,tt0346750,movie,Christmas Child,Christmas Child,0,2004,96,Drama,6.2,539,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14986,tt0346765,movie,Cleopatra,Cleopatra,0,2003,104,"Comedy,Drama",6.7,603,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14987,tt0346800,movie,Cowards Bend the Knee,Cowards Bend the Knee or The Blue Hands,0,2003,60,"Drama,Romance",7.0,1389,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14988,tt0347016,movie,In Your Hands,Forbrydelser,0,2004,101,Drama,6.8,1140,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14989,tt0347048,movie,Head-On,Gegen die Wand,0,2004,121,"Drama,Romance",7.9,52992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14990,tt0347105,movie,Fuse,Gori vatra,0,2003,105,"Comedy,Drama",7.3,2130,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14991,tt0347131,movie,The Magic Gloves,Los guantes mágicos,0,2003,90,"Comedy,Drama",6.7,769,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14992,tt0347149,movie,Howl's Moving Castle,Hauru no ugoku shiro,0,2004,119,"Adventure,Animation,Family",8.2,361396,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14993,tt0347246,movie,Ghost in the Shell 2: Innocence,Inosensu: Innocence,0,2004,100,"Action,Animation,Drama",7.5,37498,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14994,tt0347278,movie,Jhankaar Beats,Jhankaar Beats,0,2003,143,"Comedy,Music,Romance",7.2,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
14995,tt0347304,movie,Kal Ho Naa Ho,Kal Ho Naa Ho,0,2003,186,"Comedy,Drama,Musical",7.9,66557,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14996,tt0347330,movie,Cash Truck,Le convoyeur,0,2004,95,"Action,Crime,Drama",6.6,3714,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14997,tt0347332,movie,Khakee,Khakee,0,2004,174,"Action,Crime,Drama",7.4,15505,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14998,tt0347449,movie,Avellaneda's Moon,Luna de Avellaneda,0,2004,143,"Comedy,Drama,Sport",7.2,5309,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14999,tt0347457,movie,Daybreak,Om jag vänder mig om,0,2003,110,Drama,7.1,1471,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15000,tt0347473,movie,Main Hoon Na,Main Hoon Na,0,2004,182,"Action,Comedy,Drama",7.0,34159,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15001,tt0347618,movie,The Cat Returns,Neko no ongaeshi,0,2002,75,"Adventure,Animation,Comedy",7.2,53067,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15002,tt0347720,movie,Witnesses,Svjedoci,0,2003,90,"Drama,War",6.8,801,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15003,tt0347779,movie,Pinjar,Pinjar: Beyond Boundaries...,0,2003,188,Drama,8.0,2723,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15005,tt0348121,movie,Steamboy,Suchîmubôi,0,2004,126,"Action,Adventure,Animation",6.9,17274,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15006,tt0348333,movie,Waiting...,Waiting...,0,2005,94,Comedy,6.7,94493,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15007,tt0348568,movie,The Classic,Keulraesik,0,2003,127,"Drama,Romance",7.8,8897,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15008,tt0348591,movie,My Tutor Friend,Donggabnaegi gwawoehagi,0,2003,110,"Comedy,Romance",6.6,2411,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15009,tt0348593,movie,The Door in the Floor,The Door in the Floor,0,2004,111,"Comedy,Drama",6.7,15515,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15010,tt0348691,movie,Nuvve Kavali,Nuvve Kavali,0,2000,153,Romance,7.5,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15011,tt0348853,movie,Nathalie...,Nathalie...,0,2003,106,Drama,6.3,4618,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15012,tt0348867,movie,The Role of Her Life,Le rôle de sa vie,0,2004,102,Drama,6.4,539,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15013,tt0349076,movie,South from Granada,Al sur de Granada,0,2003,111,"Comedy,Drama,Romance",6.2,882,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15014,tt0349116,movie,Babusya,Babusya,0,2003,97,Drama,7.3,601,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15015,tt0349154,movie,Bodysong,Bodysong,0,2003,83,Documentary,6.9,726,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15016,tt0349225,movie,Le coeur des hommes,Le coeur des hommes,0,2003,100,"Comedy,Drama,Romance",6.5,1771,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15017,tt0349333,movie,Darna Mana Hai,Darna Mana Hai,0,2003,121,Horror,6.3,3344,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15018,tt0349340,movie,Dead Bodies,Dead Bodies,0,2003,88,"Comedy,Drama,Horror",6.2,976,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15019,tt0349416,movie,Eulogy,Eulogy,0,2004,91,"Comedy,Drama",6.5,8905,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15020,tt0349683,movie,King Arthur,King Arthur,0,2004,126,"Action,Adventure,Drama",6.3,163723,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15021,tt0349691,movie,Dog Nail Clipper,Koirankynnen leikkaaja,0,2004,105,Drama,6.7,1412,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15022,tt0349710,movie,Ladder 49,Ladder 49,0,2004,115,"Action,Drama,Thriller",6.5,57199,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15023,tt0349825,movie,Miracle,Miracle,0,2004,135,"Biography,Drama,History",7.5,51997,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15024,tt0349878,movie,Netaji Subhas Chandra Bose: The Forgotten Hero,Netaji Subhas Chandra Bose: The Forgotten Hero,0,2005,208,"Biography,Drama,History",7.6,1143,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15025,tt0349903,movie,Ocean's Twelve,Ocean's Twelve,0,2004,125,"Crime,Thriller",6.5,374576,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15026,tt0349995,movie,The Soul Keeper,Prendimi l'anima,0,2002,90,"Biography,Drama,Romance",6.8,1713,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15027,tt0350002,movie,Punk's Not Dead,Punk's Not Dead,0,2007,93,"Documentary,Music",7.1,1011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15028,tt0350044,movie,Reflections of Evil,Reflections of Evil,0,2002,138,"Comedy,Drama,Fantasy",6.5,608,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15029,tt0350193,movie,Take My Eyes,Te doy mis ojos,0,2003,109,"Adventure,Drama,Romance",7.4,6731,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15030,tt0350258,movie,Ray,Ray,0,2004,152,"Biography,Drama,Music",7.7,143501,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15031,tt0350261,movie,An Unfinished Life,An Unfinished Life,0,2005,108,"Drama,Family,Romance",7.0,30466,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15032,tt0351238,movie,Distant Lights,Lichter,0,2003,105,Drama,7.6,1990,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15033,tt0351283,movie,Madagascar,Madagascar,0,2005,86,"Adventure,Animation,Comedy",6.9,382695,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15034,tt0351299,movie,Blind Shaft,Mang jing,0,2003,92,"Crime,Drama",7.5,2611,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15035,tt0351459,movie,So Normal,Os Normais: O Filme,0,2003,93,Comedy,6.7,2512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15036,tt0351461,movie,Noi the Albino,Nói albinói,0,2003,93,Drama,7.3,9299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15037,tt0351770,movie,His Brother,Son frère,0,2003,92,"Drama,Romance",6.9,1909,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15038,tt0351817,movie,The Twilight Samurai,Tasogare Seibei,0,2002,129,"Drama,History,Romance",8.1,23281,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15039,tt0351936,movie,V dvizhenii,V dvizhenii,0,2002,97,"Crime,Drama,Romance",6.6,521,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15040,tt0351977,movie,Walking Tall,Walking Tall,0,2004,86,"Action,Crime",6.3,73947,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15041,tt0352248,movie,Cinderella Man,Cinderella Man,0,2005,144,"Biography,Drama,History",8.0,182170,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15042,tt0352277,movie,De-Lovely,De-Lovely,0,2004,125,"Biography,Drama,Music",6.6,11224,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15043,tt0352314,movie,Ek Hasina Thi,Ek Hasina Thi,0,2004,120,"Crime,Drama,Mystery",7.5,7189,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15044,tt0352332,movie,The Far Side of the Moon,La face cachée de la lune,0,2003,105,Drama,7.2,1935,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15045,tt0352343,movie,Facing Windows,La finestra di fronte,0,2003,106,"Drama,Romance",7.3,11037,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15046,tt0352465,movie,Violent Fire,Jitsuroku Andô Noboru kyôdô-den: Rekka,0,2002,96,"Crime,Drama,Thriller",6.8,1625,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15047,tt0352520,movie,The Life and Death of Peter Sellers,The Life and Death of Peter Sellers,0,2004,122,"Biography,Comedy,Drama",6.9,14780,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15048,tt0352531,movie,The Loser Takes All,O hamenos ta pairnei ola,0,2002,121,"Action,Adventure,Drama",6.8,1340,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15049,tt0352622,movie,Sky. Plane. Girl,Nebo. Samolyot. Devushka.,0,2002,91,"Drama,Romance",6.7,552,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15050,tt0352732,movie,Ponmuttayidunna Tharavu,Ponmuttayidunna Tharavu,0,1988,122,"Comedy,Drama",8.1,584,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15051,tt0352994,movie,Walk on Water,Walk on Water,0,2004,103,"Drama,Mystery,Thriller",7.3,6727,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
15052,tt0353014,movie,Wonderful Days,Wonderful Days,0,2003,86,"Action,Adventure,Animation",6.7,9158,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15053,tt0353261,movie,BraveStarr: The Legend,BraveStarr: The Legend,0,1988,91,"Action,Adventure,Animation",6.9,1162,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15054,tt0353347,movie,Derman,Derman,0,1983,88,Drama,7.1,556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15055,tt0353489,movie,Ginger Snaps 2: Unleashed,Ginger Snaps 2: Unleashed,0,2004,94,"Horror,Thriller",6.4,13585,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15056,tt0353496,movie,Godfather,Godfather,0,1991,150,"Comedy,Drama,Romance",8.6,3353,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15057,tt0353671,movie,Summer in the Golden Valley,Ljeto u zlatnoj dolini,0,2003,105,Drama,7.0,1057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15058,tt0353691,movie,Magnifico,Magnifico,0,2003,122,Drama,7.9,560,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15059,tt0353725,movie,Meesha Madhavan,Meesha Madhavan,0,2002,165,"Comedy,Drama",7.9,1519,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15061,tt0353935,movie,Ramji Rao Speaking,Ramji Rav Speaking,0,1989,150,"Comedy,Thriller",8.5,3074,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15062,tt0353969,movie,Memories of Murder,Salinui chueok,0,2003,131,"Crime,Drama,Mystery",8.1,161744,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15063,tt0353975,movie,Sandesham,Sandesham,0,1991,138,"Comedy,Drama",9.0,4217,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15064,tt0354148,movie,Vadakkunokkiyantram,Vadakkunokkiyantram,0,1989,120,"Comedy,Drama",8.3,2001,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15065,tt0354243,movie,Zhou Yu's Train,Zhou Yu de huo che,0,2002,97,"Drama,Romance",6.5,1518,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15066,tt0354356,movie,Five Times Two,5x2,0,2004,90,"Drama,Romance",6.6,9259,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15067,tt0354448,movie,Hanging Offense,Cette femme-là,0,2003,100,"Drama,Mystery,Thriller",6.2,601,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
15068,tt0354575,movie,The Five Obstructions,De fem benspænd,0,2003,90,Documentary,7.5,8462,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15069,tt0354593,movie,Golden Chicken,Gam gai,0,2002,106,"Comedy,Drama",7.0,910,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15070,tt0354668,movie,Save the Green Planet!,Jigureul jikyeora!,0,2003,118,"Comedy,Crime,Drama",7.3,8091,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15072,tt0354836,movie,Podium,Podium,0,2004,95,"Comedy,Music",6.3,4064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15073,tt0354855,movie,Father and Sons,Père et fils,0,2003,95,Comedy,6.6,732,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15074,tt0354899,movie,The Science of Sleep,La science des rêves,0,2006,105,"Comedy,Drama,Fantasy",7.3,68672,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15075,tt0355029,movie,Wolfsburg,Wolfsburg,0,2003,90,Drama,7.2,1174,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
